,Ward/VillageTract,tot_pop,male_pop,female_pop,Township,Longitude,Latitude
327,TharYatTaw(W),7322.0,3310.0,4012.0,Shwedaung Township,95.214043,18.705099
328,KyarNiKan(W),6075.0,2742.0,3333.0,Shwedaung Township,95.214043,18.705099
329,YunTan(W),4284.0,1904.0,2380.0,Shwedaung Township,95.214043,18.705099
330,NamYin(W),1913.0,895.0,1018.0,Mogaung Township,96.940384,25.302744
331,OeTan(W),9456.0,4504.0,4952.0,Mogaung Township,96.940384,25.302744
332,AhLel(W),998.0,417.0,581.0,Mogaung Township,96.940384,25.302744
333,AhShey(W),860.0,357.0,503.0,Mogaung Township,96.940384,25.302744
334,ZayKone(W),5879.0,2719.0,3160.0,Mogaung Township,96.940384,25.302744
335,NatGyiKone(W),5906.0,2712.0,3194.0,Mogaung Township,96.940384,25.302744
336,MyoHaung(W),4688.0,2158.0,2530.0,Magway Township,94.926959,20.14027
337,SarShweKin(W),5953.0,2746.0,3207.0,Magway Township,94.926959,20.14027
338,YwarThitPweKyo(W),6219.0,3047.0,3172.0,Magway Township,94.926959,20.14027
339,PyiTawThar(W),5602.0,2358.0,3244.0,Magway Township,94.926959,20.14027
340,MinKanGyi(W),10419.0,4743.0,5676.0,Magway Township,94.926959,20.14027
341,KanThar(W),7409.0,3405.0,4004.0,Magway Township,94.926959,20.14027
342,MyinThar(W),6332.0,2942.0,3390.0,Magway Township,94.926959,20.14027
343,AungYaTaNar(W),8036.0,3949.0,4087.0,Magway Township,94.926959,20.14027
344,AungChanThar(W),6280.0,2879.0,3401.0,Magway Township,94.926959,20.14027
345,AungMinGaLar(W),8290.0,3930.0,4360.0,Magway Township,94.926959,20.14027
346,AungMyitTar(W),10793.0,5163.0,5630.0,Magway Township,94.926959,20.14027
347,MyoMa(North)(W),3913.0,1753.0,2160.0,Yenangyaung Township,94.8731,20.45837
348,MyoMa(South)(W),2227.0,1048.0,1179.0,Yenangyaung Township,94.8731,20.45837
349,OeBo(W),2802.0,1351.0,1451.0,Yenangyaung Township,94.8731,20.45837
350,SonTaik(W),2814.0,1267.0,1547.0,Yenangyaung Township,94.8731,20.45837
351,ShweKyarNgon(W),2039.0,924.0,1115.0,Yenangyaung Township,94.8731,20.45837
352,YwarThit(W),6192.0,2728.0,3464.0,Yenangyaung Township,94.8731,20.45837
353,TwinKone(W),1785.0,777.0,1008.0,Yenangyaung Township,94.8731,20.45837
354,ThuHtayKone(W),3220.0,1406.0,1814.0,Yenangyaung Township,94.8731,20.45837
355,MyayNiKhin(North)(W),2446.0,1039.0,1407.0,Yenangyaung Township,94.8731,20.45837
356,MyayNiKhin(South)(W),2803.0,1199.0,1604.0,Yenangyaung Township,94.8731,20.45837
357,BayMei(W),2369.0,1063.0,1306.0,Yenangyaung Township,94.8731,20.45837
358,ThitTaPway(W),7047.0,3302.0,3745.0,Yenangyaung Township,94.8731,20.45837
359,NyaungHla(W),3724.0,1642.0,2082.0,Yenangyaung Township,94.8731,20.45837
360,BoKone(W),1739.0,772.0,967.0,Yenangyaung Township,94.8731,20.45837
361,No(1)(W),2990.0,1334.0,1656.0,Chauk Township,94.821152,20.902779
362,No(2)(W),1149.0,467.0,682.0,Chauk Township,94.821152,20.902779
363,No(3)(W),992.0,423.0,569.0,Chauk Township,94.821152,20.902779
364,No(4)(W),3023.0,1376.0,1647.0,Chauk Township,94.821152,20.902779
365,No(5)(W),3555.0,1564.0,1991.0,Chauk Township,94.821152,20.902779
366,No(6)(W),3189.0,1344.0,1845.0,Chauk Township,94.821152,20.902779
367,No(7)(W),3111.0,1395.0,1716.0,Chauk Township,94.821152,20.902779
368,No(8)(W),2665.0,1161.0,1504.0,Chauk Township,94.821152,20.902779
369,No(9)(W),1611.0,720.0,891.0,Chauk Township,94.821152,20.902779
370,No(10)(W),4830.0,2217.0,2613.0,Chauk Township,94.821152,20.902779
371,No(11)(W),1467.0,625.0,842.0,Chauk Township,94.821152,20.902779
372,No(12)(W),2026.0,861.0,1165.0,Chauk Township,94.821152,20.902779
373,No(13)(W),2384.0,1127.0,1257.0,Chauk Township,94.821152,20.902779
374,No(14)(W),5049.0,2339.0,2710.0,Chauk Township,94.821152,20.902779
375,No(15)(W),7035.0,3328.0,3707.0,Chauk Township,94.821152,20.902779
376,TaungPyin(1)(W),4649.0,2150.0,2499.0,Taungdwingyi Township,95.546135,20.001873
377,TaungPyin(2)(W),4197.0,1960.0,2237.0,Taungdwingyi Township,95.546135,20.001873
378,MaungTaing(1)(W),2617.0,1207.0,1410.0,Taungdwingyi Township,95.546135,20.001873
379,MaungTaing(2)(W),7132.0,3687.0,3445.0,Taungdwingyi Township,95.546135,20.001873
380,ShweKyarInn(1)(W),4881.0,2319.0,2562.0,Taungdwingyi Township,95.546135,20.001873
381,ShweKyarInn(2)(W),1744.0,804.0,940.0,Taungdwingyi Township,95.546135,20.001873
382,OhnTaw(1)(W),4952.0,2225.0,2727.0,Taungdwingyi Township,95.546135,20.001873
383,OhnTaw(2)(W),4536.0,2098.0,2438.0,Taungdwingyi Township,95.546135,20.001873
384,HpaYarGyi(W),1785.0,807.0,978.0,Myothit Township,95.446922,20.19919
385,LelPyin(W),1486.0,682.0,804.0,Myothit Township,95.446922,20.19919
386,KwetThit(W),2794.0,1351.0,1443.0,Myothit Township,95.446922,20.19919
387,Zay(W),870.0,370.0,500.0,Myothit Township,95.446922,20.19919
388,Min(W),1145.0,496.0,649.0,Myothit Township,95.446922,20.19919
389,MyoMa(W),1899.0,879.0,1020.0,Natmauk Township,95.399658,20.353386
390,MyoMaKwetThit(W),1704.0,779.0,925.0,Natmauk Township,95.399658,20.353386
391,ZayKwetThit(W),2814.0,1311.0,1503.0,Natmauk Township,95.399658,20.353386
392,AungSan(W),2951.0,1374.0,1577.0,Natmauk Township,95.399658,20.353386
393,TaMarPin(W),1960.0,901.0,1059.0,Natmauk Township,95.399658,20.353386
394,YanAungMyin(W),1836.0,825.0,1011.0,Natmauk Township,95.399658,20.353386
395,KanGyi(W),1573.0,705.0,868.0,Natmauk Township,95.399658,20.353386
396,HngetPyawTaw(W),3183.0,1649.0,1534.0,Hpakant Township,96.312122,25.612795
397,AyeMyaTharYar(W),20704.0,15417.0,5287.0,Hpakant Township,96.312122,25.612795
398,MaShiKaHtaung(W),8593.0,5225.0,3368.0,Hpakant Township,96.312122,25.612795
399,AhSheyPaing(W),1795.0,838.0,957.0,Pwintbyu Township,94.669334,20.363335
400,AhLelPaing(W),1043.0,451.0,592.0,Pwintbyu Township,94.669334,20.363335
401,AhNaukPaing(W),1119.0,505.0,614.0,Pwintbyu Township,94.669334,20.363335
402,ThetTawShey(W),2393.0,1116.0,1277.0,Pwintbyu Township,94.669334,20.363335
403,MyoMa(W),1644.0,729.0,915.0,Ngape Township,94.467667,20.075375
404,KyaungTwin(W),2421.0,1155.0,1266.0,Ngape Township,94.467667,20.075375
405,PaungPinZin(W),1722.0,776.0,946.0,Salin Township,94.659363,20.5772
406,ZayMa(W),1685.0,771.0,914.0,Salin Township,94.659363,20.5772
407,PaungNar(W),2987.0,1424.0,1563.0,Salin Township,94.659363,20.5772
408,KyaungKyar(W),1237.0,558.0,679.0,Salin Township,94.659363,20.5772
409,PuHtoeHpyu(W),1295.0,571.0,724.0,Salin Township,94.659363,20.5772
410,MyinTin(W),3232.0,1471.0,1761.0,Salin Township,94.659363,20.5772
411,No(1)(W),1965.0,874.0,1091.0,Minbu Township,94.875183,20.171606
412,No(1)(W),1965.0,874.0,1091.0,Minbu Township,94.768311,20.226088
413,No(1)(W),1965.0,874.0,1091.0,Salin Township,94.69162,20.6637
414,No(1)(W),1965.0,874.0,1091.0,Sidoktaya Township,94.24559,20.4466
415,No(2)(W),4549.0,2348.0,2201.0,Minbu Township,94.875183,20.171606
416,No(2)(W),4549.0,2348.0,2201.0,Minbu Township,94.768311,20.226088
417,No(2)(W),4549.0,2348.0,2201.0,Salin Township,94.69162,20.6637
418,No(2)(W),4549.0,2348.0,2201.0,Sidoktaya Township,94.24559,20.4466
419,No(1)(W),531.0,228.0,303.0,Mindon Township,94.731941,19.346293
420,No(1)(W),531.0,228.0,303.0,Kamma Township,95.09594,19.028971
421,No(1)(W),531.0,228.0,303.0,Sinbaungwe Township,95.166204,19.727261
422,No(1)(W),1571.0,762.0,809.0,Mindon Township,94.731941,19.346293
423,No(1)(W),1571.0,762.0,809.0,Kamma Township,95.09594,19.028971
424,No(1)(W),1571.0,762.0,809.0,Sinbaungwe Township,95.166204,19.727261
425,No(1)(W),1323.0,603.0,720.0,Mindon Township,94.731941,19.346293
426,No(1)(W),1323.0,603.0,720.0,Kamma Township,95.09594,19.028971
427,No(1)(W),1323.0,603.0,720.0,Sinbaungwe Township,95.166204,19.727261
428,No(2)(W),1030.0,471.0,559.0,Mindon Township,94.731941,19.346293
429,No(2)(W),1030.0,471.0,559.0,Kamma Township,95.09594,19.028971
430,No(2)(W),1030.0,471.0,559.0,Sinbaungwe Township,95.166204,19.727261
431,No(2)(W),1438.0,663.0,775.0,Mindon Township,94.731941,19.346293
432,No(2)(W),1438.0,663.0,775.0,Kamma Township,95.09594,19.028971
433,No(2)(W),1438.0,663.0,775.0,Sinbaungwe Township,95.166204,19.727261
434,No(2)(W),1367.0,624.0,743.0,Mindon Township,94.731941,19.346293
435,No(2)(W),1367.0,624.0,743.0,Kamma Township,95.09594,19.028971
436,No(2)(W),1367.0,624.0,743.0,Sinbaungwe Township,95.166204,19.727261
437,No(3)(W),1173.0,536.0,637.0,Mindon Township,94.731941,19.346293
438,No(3)(W),1173.0,536.0,637.0,Kamma Township,95.09594,19.028971
439,No(3)(W),1173.0,536.0,637.0,Sinbaungwe Township,95.166204,19.727261
440,No(3)(W),794.0,366.0,428.0,Mindon Township,94.731941,19.346293
441,No(3)(W),794.0,366.0,428.0,Kamma Township,95.09594,19.028971
442,No(3)(W),794.0,366.0,428.0,Sinbaungwe Township,95.166204,19.727261
443,No(3)(W),2399.0,1127.0,1272.0,Mindon Township,94.731941,19.346293
444,No(3)(W),2399.0,1127.0,1272.0,Kamma Township,95.09594,19.028971
445,No(3)(W),2399.0,1127.0,1272.0,Sinbaungwe Township,95.166204,19.727261
446,No(4)(W),1860.0,877.0,983.0,Mindon Township,94.731941,19.346293
447,No(4)(W),1860.0,877.0,983.0,Kamma Township,95.09594,19.028971
448,No(4)(W),1399.0,626.0,773.0,Mindon Township,94.731941,19.346293
449,No(4)(W),1399.0,626.0,773.0,Kamma Township,95.09594,19.028971
450,MaGyiKone(W),4766.0,2269.0,2497.0,Aunglan Township,95.216843,19.358553
451,ZayKone(W),3266.0,1570.0,1696.0,Aunglan Township,95.216843,19.358553
452,ThaYetTaw(W),2844.0,1294.0,1550.0,Aunglan Township,95.216843,19.358553
453,KanGyi(W),1761.0,785.0,976.0,Aunglan Township,95.216843,19.358553
454,ZayYaWaDi(W),5793.0,2717.0,3076.0,Aunglan Township,95.216843,19.358553
455,TaYawKone(W),5299.0,2413.0,2886.0,Aunglan Township,95.216843,19.358553
456,SanChaung(W),7728.0,3752.0,3976.0,Aunglan Township,95.216843,19.358553
457,SetYon(W),10963.0,5121.0,5842.0,Aunglan Township,95.216843,19.358553
458,MyaThiDar(W),5887.0,2744.0,3143.0,Mohnyin Township,96.53019,24.991825
459,MyaZayYar(W),6348.0,2838.0,3510.0,Mohnyin Township,96.53019,24.991825
460,MyoMa(South)(W),5297.0,2462.0,2835.0,Mohnyin Township,96.53019,24.991825
461,MyoMa(North)(W),5820.0,2698.0,3122.0,Mohnyin Township,96.53019,24.991825
462,No(1)(W),6758.0,3377.0,3381.0,Pakokku Township,95.082268,21.335001
463,No(1)(W),6758.0,3377.0,3381.0,Pakokku Township,94.81558,21.38358
464,No(1)(W),6758.0,3377.0,3381.0,Yesagyo Township,95.241655,21.633454
465,No(1)(W),6758.0,3377.0,3381.0,Myaing Township,94.854317,21.61256
466,No(1)(W),4379.0,1981.0,2398.0,Pakokku Township,95.082268,21.335001
467,No(1)(W),4379.0,1981.0,2398.0,Pakokku Township,94.81558,21.38358
468,No(1)(W),4379.0,1981.0,2398.0,Yesagyo Township,95.241655,21.633454
469,No(1)(W),4379.0,1981.0,2398.0,Myaing Township,94.854317,21.61256
470,No(1)(W),2846.0,1268.0,1578.0,Pakokku Township,95.082268,21.335001
471,No(1)(W),2846.0,1268.0,1578.0,Pakokku Township,94.81558,21.38358
472,No(1)(W),2846.0,1268.0,1578.0,Yesagyo Township,95.241655,21.633454
473,No(1)(W),2846.0,1268.0,1578.0,Myaing Township,94.854317,21.61256
474,No(2)(W),3372.0,1407.0,1965.0,Pakokku Township,95.082268,21.335001
475,No(2)(W),3372.0,1407.0,1965.0,Pakokku Township,94.81558,21.38358
476,No(2)(W),3372.0,1407.0,1965.0,Yesagyo Township,95.241655,21.633454
477,No(2)(W),3372.0,1407.0,1965.0,Myaing Township,94.854317,21.61256
478,No(2)(W),3142.0,1426.0,1716.0,Pakokku Township,95.082268,21.335001
479,No(2)(W),3142.0,1426.0,1716.0,Pakokku Township,94.81558,21.38358
480,No(2)(W),3142.0,1426.0,1716.0,Yesagyo Township,95.241655,21.633454
481,No(2)(W),3142.0,1426.0,1716.0,Myaing Township,94.854317,21.61256
482,No(2)(W),1770.0,812.0,958.0,Pakokku Township,95.082268,21.335001
483,No(2)(W),1770.0,812.0,958.0,Pakokku Township,94.81558,21.38358
484,No(2)(W),1770.0,812.0,958.0,Yesagyo Township,95.241655,21.633454
485,No(2)(W),1770.0,812.0,958.0,Myaing Township,94.854317,21.61256
486,No(3)(W),12515.0,5367.0,7148.0,Pakokku Township,95.082268,21.335001
487,No(3)(W),12515.0,5367.0,7148.0,Pakokku Township,94.81558,21.38358
488,No(3)(W),12515.0,5367.0,7148.0,Yesagyo Township,95.241655,21.633454
489,No(3)(W),12515.0,5367.0,7148.0,Myaing Township,94.854317,21.61256
490,No(3)(W),1073.0,513.0,560.0,Pakokku Township,95.082268,21.335001
491,No(3)(W),1073.0,513.0,560.0,Pakokku Township,94.81558,21.38358
492,No(3)(W),1073.0,513.0,560.0,Yesagyo Township,95.241655,21.633454
493,No(3)(W),1073.0,513.0,560.0,Myaing Township,94.854317,21.61256
494,No(3)(W),3090.0,1406.0,1684.0,Pakokku Township,95.082268,21.335001
495,No(3)(W),3090.0,1406.0,1684.0,Pakokku Township,94.81558,21.38358
496,No(3)(W),3090.0,1406.0,1684.0,Yesagyo Township,95.241655,21.633454
497,No(3)(W),3090.0,1406.0,1684.0,Myaing Township,94.854317,21.61256
498,No(4)(W),3354.0,1382.0,1972.0,Pakokku Township,95.082268,21.335001
499,No(4)(W),3354.0,1382.0,1972.0,Pakokku Township,94.81558,21.38358
500,No(4)(W),3354.0,1382.0,1972.0,Yesagyo Township,95.241655,21.633454
501,No(4)(W),1064.0,450.0,614.0,Pakokku Township,95.082268,21.335001
502,No(4)(W),1064.0,450.0,614.0,Pakokku Township,94.81558,21.38358
503,No(4)(W),1064.0,450.0,614.0,Yesagyo Township,95.241655,21.633454
504,No(5)(W),6241.0,2761.0,3480.0,Pakokku Township,95.082268,21.335001
505,No(5)(W),6241.0,2761.0,3480.0,Pakokku Township,94.81558,21.38358
506,No(5)(W),6241.0,2761.0,3480.0,Yesagyo Township,95.241655,21.633454
507,No(5)(W),1335.0,586.0,749.0,Pakokku Township,95.082268,21.335001
508,No(5)(W),1335.0,586.0,749.0,Pakokku Township,94.81558,21.38358
509,No(5)(W),1335.0,586.0,749.0,Yesagyo Township,95.241655,21.633454
510,No(6)(W),6064.0,2718.0,3346.0,Pakokku Township,95.082268,21.335001
511,No(6)(W),6064.0,2718.0,3346.0,Pakokku Township,94.81558,21.38358
512,No(6)(W),6064.0,2718.0,3346.0,Yesagyo Township,95.241655,21.633454
513,No(6)(W),2698.0,1228.0,1470.0,Pakokku Township,95.082268,21.335001
514,No(6)(W),2698.0,1228.0,1470.0,Pakokku Township,94.81558,21.38358
515,No(6)(W),2698.0,1228.0,1470.0,Yesagyo Township,95.241655,21.633454
516,No(7)(W),2855.0,1240.0,1615.0,Pakokku Township,95.082268,21.335001
517,No(7)(W),2855.0,1240.0,1615.0,Pakokku Township,94.81558,21.38358
518,No(7)(W),2855.0,1240.0,1615.0,Yesagyo Township,95.241655,21.633454
519,No(7)(W),4602.0,2049.0,2553.0,Pakokku Township,95.082268,21.335001
520,No(7)(W),4602.0,2049.0,2553.0,Pakokku Township,94.81558,21.38358
521,No(7)(W),4602.0,2049.0,2553.0,Yesagyo Township,95.241655,21.633454
522,No(8)(W),2794.0,1273.0,1521.0,Pakokku Township,95.082268,21.335001
523,No(8)(W),2794.0,1273.0,1521.0,Pakokku Township,94.81558,21.38358
524,No(8)(W),2794.0,1273.0,1521.0,Yesagyo Township,95.241655,21.633454
525,No(8)(W),5036.0,2238.0,2798.0,Pakokku Township,95.082268,21.335001
526,No(8)(W),5036.0,2238.0,2798.0,Pakokku Township,94.81558,21.38358
527,No(8)(W),5036.0,2238.0,2798.0,Yesagyo Township,95.241655,21.633454
528,No(9)(W),3053.0,1305.0,1748.0,Pakokku Township,95.082268,21.335001
529,No(9)(W),3053.0,1305.0,1748.0,Pakokku Township,94.81558,21.38358
530,No(10)(W),2903.0,1470.0,1433.0,Pakokku Township,95.082268,21.335001
531,No(10)(W),2903.0,1470.0,1433.0,Pakokku Township,94.81558,21.38358
532,No(11)(W),10240.0,4616.0,5624.0,Pakokku Township,95.082268,21.335001
533,No(11)(W),10240.0,4616.0,5624.0,Pakokku Township,94.81558,21.38358
534,No(12)(W),3587.0,1667.0,1920.0,Pakokku Township,95.082268,21.335001
535,No(12)(W),3587.0,1667.0,1920.0,Pakokku Township,94.81558,21.38358
536,No(13)(W),6094.0,2957.0,3137.0,Pakokku Township,95.082268,21.335001
537,No(14)(W),6463.0,3025.0,3438.0,Pakokku Township,95.082268,21.335001
538,No(15)(W),14549.0,6660.0,7889.0,Pakokku Township,95.082268,21.335001
539,AungTaKhon(W),3102.0,1441.0,1661.0,Pauk Township,94.473737,21.45215
540,AungTawMu(W),1406.0,598.0,808.0,Pauk Township,94.473737,21.45215
541,AungChanThar(W),1436.0,610.0,826.0,Pauk Township,94.473737,21.45215
542,ShwePaukPin(W),1342.0,606.0,736.0,Pauk Township,94.473737,21.45215
543,AhNaukPaing(W),3750.0,1702.0,2048.0,Seikphyu Township,94.792427,20.906509
544,AhLelPaing(W),1814.0,825.0,989.0,Seikphyu Township,94.792427,20.906509
545,YawWa(W),1811.0,803.0,1008.0,Seikphyu Township,94.792427,20.906509
546,YwarThit(W),1706.0,733.0,973.0,Seikphyu Township,94.792427,20.906509
547,MyaukKone(W),4848.0,2326.0,2522.0,Gangaw Township,94.135818,22.174213
548,SiPinTharYar(W),2263.0,1051.0,1212.0,Gangaw Township,94.135818,22.174213
549,MyoMa(W),3004.0,1317.0,1687.0,Gangaw Township,94.135818,22.174213
550,MyoMa(W),3004.0,1317.0,1687.0,Saw Township,94.136,21.406
551,KyawTaik(W),3824.0,1755.0,2069.0,Gangaw Township,94.135818,22.174213
552,No(1)(W),1808.0,837.0,971.0,Tilin Township,94.092781,21.696356
553,No(2)(W),2714.0,1247.0,1467.0,Tilin Township,94.092781,21.696356
554,ThiRi(W),2734.0,1256.0,1478.0,Saw Township,94.155609,21.149811
555,ZayYar(W),2128.0,970.0,1158.0,Saw Township,94.155609,21.149811
556,ShweMyaingThiRi(W),20156.0,9523.0,10633.0,Mawlamyine Township,97.625931,16.484591
557,KyaikHpaNei(W),5543.0,2522.0,3021.0,Mawlamyine Township,97.625931,16.484591
558,AukKyin(W),8312.0,4190.0,4122.0,Mawlamyine Township,97.625931,16.484591
559,Mandalay(W),5705.0,2698.0,3007.0,Mawlamyine Township,97.625931,16.484591
560,HpetTan(W),12395.0,6238.0,6157.0,Mawlamyine Township,97.625931,16.484591
561,Shwe(South)(W),8661.0,4112.0,4549.0,Mawlamyine Township,97.625931,16.484591
562,SitKeKone(W),7084.0,3162.0,3922.0,Mawlamyine Township,97.625931,16.484591
563,MaYanKone(W),4311.0,1942.0,2369.0,Mawlamyine Township,97.625931,16.484591
564,PanBeDan(W),5715.0,2627.0,3088.0,Mawlamyine Township,97.625931,16.484591
565,BoKone(W),7556.0,3594.0,3962.0,Mawlamyine Township,97.625931,16.484591
566,MaungNgan(W),8829.0,4294.0,4535.0,Mawlamyine Township,97.625931,16.484591
567,KwinYat(W),11243.0,5336.0,5907.0,Mawlamyine Township,97.625931,16.484591
568,MyayNiKone(W),7607.0,3762.0,3845.0,Mawlamyine Township,97.625931,16.484591
569,ZayCho(W),18097.0,8974.0,9123.0,Mawlamyine Township,97.625931,16.484591
570,ThiRiMyaing(W),12749.0,5956.0,6793.0,Mawlamyine Township,97.625931,16.484591
571,MuPon(W),11165.0,5276.0,5889.0,Mawlamyine Township,97.625931,16.484591
572,ZayYarThiRi(W),12062.0,5620.0,6442.0,Mawlamyine Township,97.625931,16.484591
573,TharYarAye(W),7294.0,3454.0,3840.0,Mawlamyine Township,97.625931,16.484591
574,ThiRiMinGaLar(W),6019.0,2866.0,3153.0,Mawlamyine Township,97.625931,16.484591
575,MyaingTharYar(W),13149.0,5967.0,7182.0,Mawlamyine Township,97.625931,16.484591
576,ZayYarMyaing(W),4015.0,1934.0,2081.0,Mawlamyine Township,97.625931,16.484591
577,KyaukTan(W),4627.0,2283.0,2344.0,Mawlamyine Township,97.625931,16.484591
578,SanGyi(W),1368.0,643.0,725.0,Mawlamyine Township,97.625931,16.484591
579,NganTay(W),5770.0,2854.0,2916.0,Mawlamyine Township,97.625931,16.484591
580,GwayKone(W),5802.0,3116.0,2686.0,Mawlamyine Township,97.625931,16.484591
581,NaungKhaRi(W),9679.0,4874.0,4805.0,Mawlamyine Township,97.625931,16.484591
582,ChaukMaingKyweChanKone(W),5765.0,2879.0,2886.0,Mawlamyine Township,97.625931,16.484591
583,Kamaing(W),5734.0,2826.0,2908.0,Hpakant Township,96.711534,25.522595
584,ShinSawPu(W),4842.0,2140.0,2702.0,Kyaikmaraw Township,97.724106,16.370445
585,YanMyoAung(W),6179.0,2796.0,3383.0,Kyaikmaraw Township,97.724106,16.370445
586,YanMyoAung(W),6179.0,2796.0,3383.0,Ye Township,97.854233,15.251858
587,YanMyoAung(W),4488.0,2154.0,2334.0,Kyaikmaraw Township,97.724106,16.370445
588,YanMyoAung(W),4488.0,2154.0,2334.0,Ye Township,97.854233,15.251858
589,AhNauk(W),2863.0,1331.0,1532.0,Chaungzon Township,97.550484,16.351248
590,AhShey(W),2870.0,1309.0,1561.0,Chaungzon Township,97.550484,16.351248
591,ToeCheit(W),1994.0,898.0,1096.0,Chaungzon Township,97.550484,16.351248
592,KyarKan(W),4520.0,2163.0,2357.0,Thanbyuzayat Township,97.7333,15.9667
593,AungChanThar(W),2213.0,1070.0,1143.0,Thanbyuzayat Township,97.7333,15.9667
594,SetThit(W),4444.0,2097.0,2347.0,Thanbyuzayat Township,97.7333,15.9667
595,AungMinGaLar(W),2441.0,1078.0,1363.0,Thanbyuzayat Township,97.7333,15.9667
596,AungMinGaLar(W),2441.0,1078.0,1363.0,Ye Township,97.854233,15.251858
597,AungMinGaLar(W),4669.0,2223.0,2446.0,Thanbyuzayat Township,97.7333,15.9667
598,AungMinGaLar(W),4669.0,2223.0,2446.0,Ye Township,97.854233,15.251858
599,HanTharWaDi(W),2042.0,1008.0,1034.0,Thanbyuzayat Township,97.7333,15.9667
600,AungZayYa(W),4483.0,2187.0,2296.0,Thanbyuzayat Township,97.7333,15.9667
601,KyaungPaing(W),2483.0,1165.0,1318.0,Thanbyuzayat Township,97.7333,15.9667
602,KyantKhaingYe(W),7225.0,3392.0,3833.0,Thanbyuzayat Township,97.7333,15.9667
603,AungTharYar(W),6391.0,3200.0,3191.0,Thanbyuzayat Township,97.7333,15.9667
604,DhammaZayDi(W),3123.0,1313.0,1810.0,Thanbyuzayat Township,97.5675,16.08
605,AungPinLel(W),3385.0,1651.0,1734.0,Thanbyuzayat Township,97.5675,16.08
606,MyoMaZay(W),3619.0,1717.0,1902.0,Thanbyuzayat Township,97.5675,16.08
607,AungThuKha(W),9135.0,4492.0,4643.0,Thanbyuzayat Township,97.5675,16.08
608,AungThuKha(W),9135.0,4492.0,4643.0,Ye Township,97.854233,15.251858
609,AungThuKha(W),2057.0,968.0,1089.0,Thanbyuzayat Township,97.5675,16.08
610,AungThuKha(W),2057.0,968.0,1089.0,Ye Township,97.854233,15.251858
611,YangAungMyay(W),1172.0,536.0,636.0,Thanbyuzayat Township,97.5675,16.08
612,ManYaTaNar(W),532.0,276.0,256.0,Thanbyuzayat Township,97.5675,16.08
613,Myoma(1)(W),14537.0,6583.0,7954.0,Mudon Township,97.724777,16.25812
614,Myoma(2)(W),12727.0,6005.0,6722.0,Mudon Township,97.724777,16.25812
615,Myoma(3)(W),6763.0,3049.0,3714.0,Mudon Township,97.724777,16.25812
616,Myoma(4)(W),18487.0,9164.0,9323.0,Mudon Township,97.724777,16.25812
617,ThiRiZayYar(W),2127.0,997.0,1130.0,Ye Township,97.854233,15.251858
618,ThiRiMarLar(W),1885.0,878.0,1007.0,Ye Township,97.854233,15.251858
619,ThiRiNanDar(W),7510.0,3703.0,3807.0,Ye Township,97.854233,15.251858
620,ThiRiKhayMar(W),3244.0,1606.0,1638.0,Ye Township,97.854233,15.251858
621,YanGyiAung(W),3895.0,1846.0,2049.0,Ye Township,97.854233,15.251858
622,AungMyitTar(W),4555.0,2244.0,2311.0,Ye Township,97.854233,15.251858
623,No(1)(W),5214.0,2346.0,2868.0,Ye Township,97.832153,15.503505
624,No(1)(W),5214.0,2346.0,2868.0,Ye Township,97.829346,15.037524
625,No(1)(W),2042.0,997.0,1045.0,Ye Township,97.832153,15.503505
626,No(1)(W),2042.0,997.0,1045.0,Ye Township,97.829346,15.037524
